mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.03978276252746582,0.001495800847787959,0.009332497914632162,0.00034610792633333384,50.0,5,100,"{'C': 50.0, 'gamma': 5, 'max_iter': 100}",0.2841726618705036,0.2653846153846154,0.2713178294573643,0.2736250355708278,0.007841771599431537,94
0.04077959060668945,0.0013056181189718373,0.009496688842773438,0.00041145995357894425,50.0,5,300,"{'C': 50.0, 'gamma': 5, 'max_iter': 300}",0.28776978417266186,0.2653846153846154,0.2713178294573643,0.2748240763382139,0.009469046795020529,85
0.040255069732666016,0.0016731791333711664,0.00921026865641276,7.552046225925242e-05,50.0,5,700,"{'C': 50.0, 'gamma': 5, 'max_iter': 700}",0.28776978417266186,0.2653846153846154,0.2713178294573643,0.2748240763382139,0.009469046795020529,85
0.039882500966389976,0.0014668888692332947,0.00921630859375,9.969717415836403e-05,50.0,5,-1,"{'C': 50.0, 'gamma': 5, 'max_iter': -1}",0.28776978417266186,0.2653846153846154,0.2713178294573643,0.2748240763382139,0.009469046795020529,85
0.036019086837768555,0.0012529345712124988,0.010575691858927408,0.00028486622808409316,50.0,10,100,"{'C': 50.0, 'gamma': 10, 'max_iter': 100}",0.18345323741007194,0.17307692307692307,0.20930232558139536,0.18861082868946347,0.01523199499970809,101
0.03713083267211914,0.0013452873907743939,0.010451555252075195,0.0005274931544263098,50.0,10,300,"{'C': 50.0, 'gamma': 10, 'max_iter': 300}",0.18345323741007194,0.17307692307692307,0.20930232558139536,0.18861082868946347,0.01523199499970809,101
0.036264499028523765,0.0011800806789434883,0.010149717330932617,0.00014006612985972364,50.0,10,700,"{'C': 50.0, 'gamma': 10, 'max_iter': 700}",0.18345323741007194,0.17307692307692307,0.20930232558139536,0.18861082868946347,0.01523199499970809,101
0.0362707773844401,0.0011617345186244461,0.01017435391743978,0.00011025672854498841,50.0,10,-1,"{'C': 50.0, 'gamma': 10, 'max_iter': -1}",0.18345323741007194,0.17307692307692307,0.20930232558139536,0.18861082868946347,0.01523199499970809,101
0.026373863220214844,0.0009603847807060869,0.008328914642333984,0.0006173472714642231,100.0,0.1,100,"{'C': 100.0, 'gamma': 0.1, 'max_iter': 100}",0.9424460431654677,0.9153846153846154,0.9496124031007752,0.9358143538836194,0.014739286279280095,1
0.026520729064941406,0.0004022584719640362,0.007819573084513346,0.0001852713673106516,100.0,0.1,300,"{'C': 100.0, 'gamma': 0.1, 'max_iter': 300}",0.9424460431654677,0.9153846153846154,0.9496124031007752,0.9358143538836194,0.014739286279280095,1
0.02645587921142578,0.0006015812750874642,0.007648547490437825,0.00010903392515575388,100.0,0.1,700,"{'C': 100.0, 'gamma': 0.1, 'max_iter': 700}",0.9424460431654677,0.9153846153846154,0.9496124031007752,0.9358143538836194,0.014739286279280095,1
0.0253292719523112,0.0006147003817114054,0.007642189661661784,0.00012638153866415382,100.0,0.1,-1,"{'C': 100.0, 'gamma': 0.1, 'max_iter': -1}",0.9424460431654677,0.9153846153846154,0.9496124031007752,0.9358143538836194,0.014739286279280095,1
0.0362703005472819,0.0011781484475941971,0.008341550827026367,0.00010510140720273764,100.0,0.5,100,"{'C': 100.0, 'gamma': 0.5, 'max_iter': 100}",0.8597122302158273,0.8269230769230769,0.8333333333333334,0.8399895468240791,0.014189456812240604,17
0.0375052293141683,0.0005290445176292205,0.00835259755452474,0.00010414868991070118,100.0,0.5,300,"{'C': 100.0, 'gamma': 0.5, 'max_iter': 300}",0.8597122302158273,0.8269230769230769,0.8333333333333334,0.8399895468240791,0.014189456812240604,17
0.03638625144958496,0.0011124257474382042,0.008400201797485352,0.00011620372512460709,100.0,0.5,700,"{'C': 100.0, 'gamma': 0.5, 'max_iter': 700}",0.8597122302158273,0.8269230769230769,0.8333333333333334,0.8399895468240791,0.014189456812240604,17
0.036392609278361,0.0011213884208601053,0.008461713790893555,0.00014199195908400886,100.0,0.5,-1,"{'C': 100.0, 'gamma': 0.5, 'max_iter': -1}",0.8597122302158273,0.8269230769230769,0.8333333333333334,0.8399895468240791,0.014189456812240604,17
0.03950126965840658,0.002069333729651838,0.00937350591023763,0.0005959155044834201,100.0,1,100,"{'C': 100.0, 'gamma': 1, 'max_iter': 100}",0.762589928057554,0.6961538461538461,0.686046511627907,0.7149300952797689,0.03395226352895714,37
0.04001100858052572,0.002563636806569778,0.008624951044718424,0.00018718600156681994,100.0,1,300,"{'C': 100.0, 'gamma': 1, 'max_iter': 300}",0.762589928057554,0.6961538461538461,0.686046511627907,0.7149300952797689,0.03395226352895714,37
0.040941079457600914,0.0005903875766167791,0.009001811345418295,0.0005072573777131999,100.0,1,700,"{'C': 100.0, 'gamma': 1, 'max_iter': 700}",0.762589928057554,0.6961538461538461,0.686046511627907,0.7149300952797689,0.03395226352895714,37
0.03827166557312012,0.0008835118519038898,0.008610884348551432,0.00018949506400529016,100.0,1,-1,"{'C': 100.0, 'gamma': 1, 'max_iter': -1}",0.762589928057554,0.6961538461538461,0.686046511627907,0.7149300952797689,0.03395226352895714,37
0.03922565778096517,0.0012562729353340022,0.00911243756612142,0.0001042327078374371,100.0,5,100,"{'C': 100.0, 'gamma': 5, 'max_iter': 100}",0.2841726618705036,0.2653846153846154,0.2713178294573643,0.2736250355708278,0.007841771599431537,94
0.039991140365600586,0.001430861324339588,0.0091093381245931,0.00010122758600035084,100.0,5,300,"{'C': 100.0, 'gamma': 5, 'max_iter': 300}",0.28776978417266186,0.2653846153846154,0.2713178294573643,0.2748240763382139,0.009469046795020529,85
0.03990809122721354,0.0015100403950975643,0.009125471115112305,8.599808052685995e-05,100.0,5,700,"{'C': 100.0, 'gamma': 5, 'max_iter': 700}",0.28776978417266186,0.2653846153846154,0.2713178294573643,0.2748240763382139,0.009469046795020529,85
0.03997476895650228,0.0014899006793789838,0.009133418401082357,8.19652268429557e-05,100.0,5,-1,"{'C': 100.0, 'gamma': 5, 'max_iter': -1}",0.28776978417266186,0.2653846153846154,0.2713178294573643,0.2748240763382139,0.009469046795020529,85
0.03567767143249512,0.0010201930906892037,0.010295470555623373,0.00012320272225187405,100.0,10,100,"{'C': 100.0, 'gamma': 10, 'max_iter': 100}",0.18345323741007194,0.17307692307692307,0.20930232558139536,0.18861082868946347,0.01523199499970809,101
0.03574577967325846,0.0013914699317107574,0.010134061177571615,0.0003250620470887444,100.0,10,300,"{'C': 100.0, 'gamma': 10, 'max_iter': 300}",0.18345323741007194,0.17307692307692307,0.20930232558139536,0.18861082868946347,0.01523199499970809,101
0.035245259602864586,0.001854569394147692,0.009732564290364584,0.00011454043653032724,100.0,10,700,"{'C': 100.0, 'gamma': 10, 'max_iter': 700}",0.18345323741007194,0.17307692307692307,0.20930232558139536,0.18861082868946347,0.01523199499970809,101
0.03471620877583822,0.0012274640013099167,0.009620269139607748,0.0001259885728826753,100.0,10,-1,"{'C': 100.0, 'gamma': 10, 'max_iter': -1}",0.18345323741007194,0.17307692307692307,0.20930232558139536,0.18861082868946347,0.01523199499970809,101
