mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.6129985650380453,0.09724537318776728,0.0034089883168538413,0.002452027243486369,logistic,0.001,"(200,)",700,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (200,), 'max_iter': 700}",0.9280575539568345,0.8807692307692307,0.8992248062015504,0.9026838636425385,0.019459705140946304,1235
0.6067936420440674,0.08366397341986807,0.001748800277709961,0.0002158512130261812,logistic,0.001,"(200,)",800,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (200,), 'max_iter': 800}",0.9280575539568345,0.8807692307692307,0.8992248062015504,0.9026838636425385,0.019459705140946304,1235
0.40011008580525714,0.055077401531231064,0.0033086935679117837,0.002600695975232028,logistic,0.001,"(50, 25)",100,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (50, 25), 'max_iter': 100}",0.8309352517985612,0.8192307692307692,0.8294573643410853,0.8265411284568053,0.005204296420235158,1925
0.5673312346140543,0.10481233101754081,0.0017464160919189453,0.0011328726835437162,logistic,0.001,"(50, 25)",200,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (50, 25), 'max_iter': 200}",0.8525179856115108,0.8192307692307692,0.8294573643410853,0.8337353730611218,0.013922061929448748,1904
0.5669946670532227,0.10255437107690953,0.0009671052296956381,7.183757479328453e-05,logistic,0.001,"(50, 25)",300,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (50, 25), 'max_iter': 300}",0.8525179856115108,0.8192307692307692,0.8294573643410853,0.8337353730611218,0.013922061929448748,1904
0.4783979256947835,0.07222298484653798,0.002883354822794596,0.002691913190221496,logistic,0.001,"(50, 25)",400,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (50, 25), 'max_iter': 400}",0.8525179856115108,0.8192307692307692,0.8294573643410853,0.8337353730611218,0.013922061929448748,1904
0.2708640893300374,0.016339423199546992,0.0009133021036783854,6.66163677088564e-05,logistic,0.001,"(50, 25)",500,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (50, 25), 'max_iter': 500}",0.8525179856115108,0.8192307692307692,0.8294573643410853,0.8337353730611218,0.013922061929448748,1904
0.4814654191335042,0.13886239003998274,0.000873565673828125,4.3839638311652305e-05,logistic,0.001,"(50, 25)",600,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (50, 25), 'max_iter': 600}",0.8525179856115108,0.8192307692307692,0.8294573643410853,0.8337353730611218,0.013922061929448748,1904
0.26015281677246094,0.022099541871650363,0.0009493033091227213,0.00012723905153560545,logistic,0.001,"(50, 25)",700,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (50, 25), 'max_iter': 700}",0.8525179856115108,0.8192307692307692,0.8294573643410853,0.8337353730611218,0.013922061929448748,1904
0.2649679183959961,0.021073569053987943,0.0008645852406819662,3.1972001586364305e-05,logistic,0.001,"(50, 25)",800,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (50, 25), 'max_iter': 800}",0.8525179856115108,0.8192307692307692,0.8294573643410853,0.8337353730611218,0.013922061929448748,1904
0.3212978045145671,0.01968359119432318,0.0012995402018229167,4.446547337316962e-05,logistic,0.001,"(100, 50)",100,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'max_iter': 100}",0.8561151079136691,0.8692307692307693,0.8527131782945736,0.8593530184796707,0.007121364626200123,1761
0.31160465876261395,0.011264441643032,0.0013418197631835938,0.00015361349324452797,logistic,0.001,"(100, 50)",200,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'max_iter': 200}",0.8561151079136691,0.8692307692307693,0.8527131782945736,0.8593530184796707,0.007121364626200123,1761
